Cust_Id,Location,Age,Car Ownership,Income,Home Type,Job Experience,Loan Purpose,Loan Grade,Loan Balance,Interest Rate,loan_status,Default History,Credit History
6949,Delhi,23,1,6900000,RENT,4,VENTURE,B,450000,12.42,0,N,3
6950,Delhi,26,1,6075000,RENT,10,PERSONAL,A,450000,7.51,1,N,2
6951,Hyderabad,25,1,3780000,MORTGAGE,5,HOMEIMPROVEMENT,B,900000,9.62,0,N,4
6952,Chennai,22,0,3780000,MORTGAGE,6,EDUCATION,D,900000,14.09,0,N,2
6953,Pune,25,0,3780000,MORTGAGE,,HOMEIMPROVEMENT,A,450000,7.14,0,N,4
6954,Hyderabad,26,0,7125000,RENT,0,MEDICAL,B,450000,10.99,0,N,2
6955,Chennai,24,0,7125000,RENT,3,HOMEIMPROVEMENT,B,450000,10.99,0,N,4
6956,Kolkata,25,0,3780000,OWN,0,HOMEIMPROVEMENT,D,450000,14.59,0,N,2
6957,Pune,26,0,3780000,OWN,0,VENTURE,B,504375,10.62,0,N,4
6958,Chennai,25,1,7200000,RENT,0,HOMEIMPROVEMENT,A,450000,6.99,0,N,4
6959,Delhi,24,1,7237500,RENT,0,DEBTCONSOLIDATION,A,450000,7.66,0,N,2
6960,Hyderabad,26,0,7350000,RENT,8,DEBTCONSOLIDATION,B,450000,10.99,0,N,3
6961,Bangalore,25,0,7500000,RENT,0,PERSONAL,A,450000,5.42,0,N,4
6962,Mumbai,21,0,3784500,OWN,4,VENTURE,C,450000,13.49,0,N,3
6963,Delhi,24,0,3787200,MORTGAGE,3,PERSONAL,B,225000,11.99,0,N,3
6964,Bangalore,22,1,7500000,RENT,6,EDUCATION,B,450000,11.99,0,N,4
6965,Delhi,22,0,7500000,RENT,3,EDUCATION,C,450000,12.98,0,Y,2
6966,Pune,25,1,7500000,RENT,9,PERSONAL,D,450000,14.42,0,Y,3
6967,Delhi,26,0,6900000,RENT,0,VENTURE,D,450000,15.58,1,N,3
6968,Hyderabad,22,1,7875000,RENT,4,VENTURE,B,450000,9.99,0,N,2
6969,Chennai,22,0,3787500,OWN,6,VENTURE,B,450000,11.83,0,N,2
6970,Hyderabad,22,0,6975000,RENT,6,HOMEIMPROVEMENT,A,450000,8.94,1,N,4
6971,Mumbai,22,1,7912500,RENT,6,EDUCATION,B,450000,11.99,0,N,4
6972,Bangalore,23,0,7125000,RENT,7,DEBTCONSOLIDATION,D,450000,16.49,1,N,4
6973,Delhi,23,1,3788100,OWN,8,PERSONAL,B,562500,10.83,0,N,4
6974,Delhi,24,0,8250000,RENT,0,PERSONAL,B,450000,,0,N,4
6975,Delhi,25,0,3795000,OWN,3,PERSONAL,A,225000,7.51,0,N,2
6976,Mumbai,26,0,3798600,MORTGAGE,8,PERSONAL,A,600000,6.76,0,N,4
6977,Hyderabad,24,0,3802500,MORTGAGE,8,EDUCATION,A,337500,8.9,0,N,4
6978,Mumbai,24,1,9000000,RENT,0,PERSONAL,B,450000,10.99,0,N,3
6979,Mumbai,26,0,9000000,RENT,10,VENTURE,B,450000,9.88,0,N,2
6980,Mumbai,26,0,9375000,RENT,3,EDUCATION,B,450000,12.53,0,N,2
6981,Pune,26,0,10500000,RENT,2,DEBTCONSOLIDATION,B,450000,11.36,0,N,4
6982,Hyderabad,25,1,11250000,RENT,3,HOMEIMPROVEMENT,C,450000,13.48,0,N,2
6983,Pune,22,0,3806250,MORTGAGE,2,MEDICAL,B,750000,9.63,0,N,4
6984,Bangalore,26,1,2850000,RENT,0,DEBTCONSOLIDATION,B,451875,10.99,0,N,3
6985,Delhi,23,0,3150000,RENT,7,EDUCATION,B,451875,9.63,0,N,4
6986,Bangalore,22,1,3817500,MORTGAGE,6,DEBTCONSOLIDATION,C,1650000,,0,Y,3
6987,Pune,22,0,4500000,RENT,0,VENTURE,A,451875,,0,N,3
6988,Bangalore,25,1,3750000,RENT,9,HOMEIMPROVEMENT,B,455625,10,0,N,2
6989,Bangalore,25,1,3824100,OWN,9,HOMEIMPROVEMENT,B,315000,9.99,0,N,3
6990,Delhi,22,0,3825000,OWN,0,VENTURE,A,1200000,7.9,0,N,3
6991,Pune,25,1,1440000,RENT,3,DEBTCONSOLIDATION,B,461250,11.46,1,N,3
6992,Kolkata,24,1,2678475,RENT,1,MEDICAL,C,461250,11.03,0,Y,3
6993,Pune,24,0,3375000,MORTGAGE,0,VENTURE,C,796875,14.27,1,Y,2
6994,Bangalore,24,1,5803875,RENT,5,DEBTCONSOLIDATION,A,461250,5.99,0,N,4
6995,Pune,23,0,3825000,MORTGAGE,5,DEBTCONSOLIDATION,A,300000,6.03,0,N,2
6996,Pune,23,1,3825000,MORTGAGE,7,VENTURE,A,750000,6.03,0,N,3
6997,Bangalore,23,1,1440000,RENT,1,MEDICAL,G,465000,19.82,1,N,3
6998,Bangalore,26,1,3825000,MORTGAGE,11,HOMEIMPROVEMENT,B,675000,9.99,0,N,3
6999,Bangalore,26,0,1500000,RENT,9,EDUCATION,A,465000,5.99,1,N,4
7000,Hyderabad,23,0,3825000,OWN,7,PERSONAL,A,450000,5.42,0,N,4
7001,Delhi,24,1,1950000,RENT,2,HOMEIMPROVEMENT,D,465000,14.11,1,N,4
7002,Pune,22,1,3825000,MORTGAGE,3,DEBTCONSOLIDATION,A,750000,8.49,0,N,3
7003,Delhi,22,1,2175300,RENT,6,DEBTCONSOLIDATION,C,465000,15.23,0,Y,4
7004,Mumbai,22,1,2250000,RENT,3,EDUCATION,D,465000,,0,Y,3
7005,Delhi,21,1,3825000,MORTGAGE,5,EDUCATION,B,975000,,0,N,3
7006,Delhi,26,1,2999700,RENT,2,DEBTCONSOLIDATION,C,465000,13.79,0,N,2
7007,Mumbai,22,1,3000000,RENT,2,EDUCATION,B,465000,12.69,0,N,3
7008,Chennai,23,0,3187500,RENT,1,PERSONAL,C,465000,13.92,0,N,2
7009,Kolkata,22,1,3375000,RENT,7,EDUCATION,C,465000,13.79,0,N,3
7010,Delhi,23,0,3825000,MORTGAGE,2,PERSONAL,A,600000,7.49,0,N,3
7011,Kolkata,26,0,3825000,MORTGAGE,2,MEDICAL,A,300000,5.99,0,N,4
7012,Delhi,22,1,3465000,RENT,5,EDUCATION,B,465000,12.42,0,N,3
7013,Bangalore,25,1,3795450,RENT,3,MEDICAL,A,465000,,0,N,4
7014,Bangalore,26,0,3825000,MORTGAGE,10,MEDICAL,A,1186875,6.99,0,N,3
7015,Hyderabad,25,0,3825000,MORTGAGE,6,EDUCATION,C,225000,13.99,0,N,2
7016,Delhi,23,0,3825000,MORTGAGE,2,DEBTCONSOLIDATION,A,180000,7.49,0,N,3
7017,Pune,22,1,3450000,RENT,1,DEBTCONSOLIDATION,D,465000,,1,N,4
7018,Mumbai,23,0,4200000,RENT,4,PERSONAL,A,465000,8.49,0,N,2
7019,Delhi,23,0,4500000,RENT,1,DEBTCONSOLIDATION,B,465000,10.65,0,N,3
7020,Chennai,25,0,3825000,MORTGAGE,0,PERSONAL,A,315000,7.29,0,N,2
7021,Kolkata,26,1,3825000,MORTGAGE,3,DEBTCONSOLIDATION,A,900000,7.29,0,N,4
7022,Pune,23,0,3375000,MORTGAGE,6,MEDICAL,B,375000,10.74,1,N,2
7023,Pune,23,1,4875000,RENT,8,PERSONAL,A,465000,,0,N,2
7024,Pune,25,1,3825000,MORTGAGE,6,PERSONAL,E,1256250,16.4,0,N,4
7025,Kolkata,24,0,4875000,RENT,0,VENTURE,A,465000,8.9,0,N,2
7026,Pune,26,0,5175000,RENT,7,EDUCATION,A,465000,7.88,0,N,3
7027,Delhi,22,1,3825000,MORTGAGE,6,MEDICAL,A,450000,5.79,0,N,2
7028,Pune,26,0,3825000,MORTGAGE,2,DEBTCONSOLIDATION,A,900000,6.17,0,N,4
7029,Mumbai,22,1,5400000,RENT,4,PERSONAL,A,465000,5.99,0,N,2
7030,Kolkata,25,1,3825000,MORTGAGE,7,DEBTCONSOLIDATION,C,570000,12.23,0,N,3
7031,Mumbai,23,1,3375000,RENT,0,VENTURE,C,466875,11.54,0,Y,4
7032,Chennai,21,0,4743750,RENT,2,PERSONAL,B,466875,10.99,0,N,4
7033,Bangalore,22,0,3825000,MORTGAGE,6,PERSONAL,B,525000,11.12,0,N,3
7034,Bangalore,23,1,3825000,MORTGAGE,7,MEDICAL,A,750000,7.14,0,N,2
7035,Bangalore,23,0,1117350,RENT,,VENTURE,C,468750,15.27,1,N,2
7036,Hyderabad,22,1,1200000,RENT,,VENTURE,B,468750,9.91,1,N,2
7037,Hyderabad,24,0,3825000,OWN,8,HOMEIMPROVEMENT,A,675000,7.14,0,N,3
7038,Hyderabad,22,1,1440000,RENT,2,DEBTCONSOLIDATION,A,468750,7.51,1,N,3
7039,Kolkata,25,1,1440000,RENT,4,EDUCATION,D,468750,15.31,1,Y,2
7040,Chennai,24,0,3825000,OWN,6,VENTURE,B,450000,10.75,0,N,2
7041,Hyderabad,23,0,1443750,RENT,1,HOMEIMPROVEMENT,E,468750,16.82,1,Y,4
7042,Kolkata,22,1,3825000,MORTGAGE,3,VENTURE,C,975000,13.48,0,Y,3
7043,Pune,22,0,1500000,RENT,3,EDUCATION,D,468750,,1,Y,3
7044,Delhi,21,1,1575000,RENT,2,EDUCATION,C,468750,13.85,0,N,3
7045,Pune,21,0,1725000,RENT,5,PERSONAL,C,468750,13.48,0,Y,3
7046,Kolkata,22,0,1725000,RENT,6,MEDICAL,C,468750,12.73,0,N,2
7047,Delhi,25,1,3825000,MORTGAGE,5,DEBTCONSOLIDATION,A,525000,7.88,0,N,4
7048,Chennai,23,0,3825000,MORTGAGE,3,PERSONAL,C,1200000,13.11,0,Y,3
7049,Bangalore,25,1,1800000,RENT,3,DEBTCONSOLIDATION,C,468750,13.72,0,Y,3
7050,Pune,23,0,1800000,RENT,0,EDUCATION,B,468750,12.53,0,N,3
7051,Mumbai,24,1,1950000,RENT,8,MEDICAL,A,468750,6.91,0,N,4
7052,Mumbai,21,1,3825000,MORTGAGE,5,PERSONAL,A,450000,7.88,0,N,2
7053,Chennai,22,1,2025000,RENT,3,MEDICAL,D,468750,15.99,1,Y,4
7054,Mumbai,22,0,4125000,RENT,3,VENTURE,A,525000,6.91,0,N,4
7055,Hyderabad,24,0,3825000,MORTGAGE,5,HOMEIMPROVEMENT,A,270000,7.14,0,N,2
7056,Kolkata,24,1,4125000,RENT,1,MEDICAL,A,525000,7.88,0,N,4
7057,Pune,22,1,3825000,MORTGAGE,3,EDUCATION,B,1140000,10.99,0,N,4
7058,Mumbai,24,1,3825000,OWN,9,VENTURE,D,750000,15.31,0,Y,2
7059,Bangalore,26,0,3825000,MORTGAGE,3,HOMEIMPROVEMENT,A,750000,7.74,0,N,3
7060,Chennai,22,1,4200000,RENT,0,DEBTCONSOLIDATION,B,525000,11.36,0,N,2
7061,Hyderabad,21,0,3375000,MORTGAGE,3,DEBTCONSOLIDATION,D,600000,15.31,1,Y,3
7062,Pune,24,1,4200000,RENT,7,VENTURE,A,525000,8.59,0,N,3
7063,Bangalore,24,1,3825000,MORTGAGE,4,HOMEIMPROVEMENT,A,637500,8.94,0,N,3
7064,Chennai,26,1,4200000,RENT,4,PERSONAL,A,525000,9.07,0,N,3
7065,Mumbai,25,1,3750000,RENT,2,MEDICAL,E,525000,15.57,1,N,3
7066,Delhi,25,0,4200300,RENT,3,MEDICAL,C,525000,14.22,0,N,4
7067,Chennai,23,1,4347000,RENT,0,PERSONAL,C,525000,13.04,0,Y,4
7068,Hyderabad,23,0,3900000,RENT,3,MEDICAL,C,525000,13.85,1,N,4
7069,Delhi,24,0,3825000,MORTGAGE,5,EDUCATION,B,600000,10.96,0,N,3
7070,Chennai,26,0,4500000,RENT,9,DEBTCONSOLIDATION,C,525000,13.49,0,N,2
7071,Bangalore,24,1,3826800,MORTGAGE,8,HOMEIMPROVEMENT,C,150000,12.99,0,Y,4
7072,Chennai,23,1,3827700,MORTGAGE,7,EDUCATION,C,1125000,13.16,0,N,4
7073,Mumbai,22,1,4500000,RENT,1,PERSONAL,C,525000,14.65,0,N,2
7074,Chennai,23,1,4500000,RENT,4,DEBTCONSOLIDATION,A,525000,6.03,0,N,3
7075,Hyderabad,24,1,3830400,MORTGAGE,8,EDUCATION,B,975000,10.95,0,N,2
7076,Bangalore,25,1,4050000,RENT,1,DEBTCONSOLIDATION,F,525000,20.89,1,N,3
7077,Chennai,22,1,3837600,MORTGAGE,6,VENTURE,B,1162500,10.99,0,N,3
7078,Hyderabad,24,0,4050000,RENT,0,DEBTCONSOLIDATION,D,525000,15.99,1,Y,3
7079,Chennai,25,1,4500000,RENT,3,VENTURE,D,525000,15.62,0,N,4
7080,Delhi,25,0,4500000,RENT,3,HOMEIMPROVEMENT,A,525000,6.92,0,N,2
7081,Bangalore,23,0,4500000,RENT,4,DEBTCONSOLIDATION,A,525000,5.79,0,N,3
7082,Mumbai,26,1,4500000,RENT,3,MEDICAL,A,525000,6.91,0,N,2
7083,Kolkata,25,1,3847500,MORTGAGE,7,VENTURE,A,825000,5.99,0,N,3
7084,Bangalore,25,1,4500000,RENT,0,MEDICAL,B,525000,9.25,0,N,2
7085,Delhi,24,1,4500000,RENT,5,EDUCATION,A,525000,6.54,0,N,4
7086,Chennai,22,1,3847500,OWN,6,PERSONAL,D,840000,15.31,0,Y,3
7087,Pune,25,1,4500000,RENT,9,MEDICAL,B,525000,10.36,0,N,4
7088,Kolkata,23,1,3848925,MORTGAGE,2,VENTURE,B,1500000,10.37,0,N,3
7089,Bangalore,22,0,4500000,RENT,3,EDUCATION,A,525000,6.91,0,N,2
7090,Delhi,22,0,4500000,RENT,5,MEDICAL,B,525000,9.99,0,N,4
7091,Mumbai,22,1,4050000,RENT,6,MEDICAL,D,525000,14.96,1,Y,4
7092,Chennai,24,1,4500000,RENT,0,VENTURE,A,525000,7.88,0,N,3
7093,Pune,22,0,4050000,RENT,2,PERSONAL,D,525000,14.96,1,N,3
7094,Delhi,24,1,4500000,RENT,0,EDUCATION,A,525000,9.32,0,N,3
7095,Hyderabad,24,0,4510500,RENT,2,VENTURE,A,525000,8.59,0,N,3
7096,Chennai,24,1,3861000,MORTGAGE,7,MEDICAL,A,900000,7.88,0,N,2
7097,Pune,22,0,3861000,MORTGAGE,4,MEDICAL,B,225000,11.83,0,N,2
7098,Pune,23,1,3411000,MORTGAGE,7,DEBTCONSOLIDATION,C,330000,13.16,1,N,3
7099,Kolkata,25,0,3861900,MORTGAGE,2,EDUCATION,B,1035000,10.38,0,N,4
7100,Mumbai,22,0,4537500,RENT,3,DEBTCONSOLIDATION,C,525000,12.84,0,N,2
7101,Hyderabad,26,1,3862500,OWN,10,HOMEIMPROVEMENT,A,1125000,6.92,0,N,2
7102,Pune,24,1,3862500,MORTGAGE,2,VENTURE,A,472500,5.79,0,N,3
7103,Kolkata,23,1,4650000,RENT,5,PERSONAL,B,525000,9.91,0,N,4
7104,Mumbai,26,0,3862500,MORTGAGE,7,VENTURE,B,825000,,0,N,3
7105,Chennai,26,1,3862500,MORTGAGE,3,HOMEIMPROVEMENT,D,720000,15.21,0,Y,4
7106,Kolkata,24,1,3862500,MORTGAGE,6,MEDICAL,A,300000,7.51,0,N,2
7107,Pune,22,0,3862500,MORTGAGE,6,EDUCATION,B,562500,9.88,0,N,3
7108,Bangalore,25,1,4650000,RENT,9,DEBTCONSOLIDATION,A,525000,7.49,0,N,4
7109,Delhi,23,0,4657500,RENT,3,MEDICAL,B,525000,,0,N,2
7110,Delhi,23,1,3870000,MORTGAGE,4,EDUCATION,B,540000,10.65,0,N,3
7111,Mumbai,26,1,4725000,RENT,4,VENTURE,D,525000,14.84,0,N,2
7112,Chennai,22,1,4800000,RENT,6,EDUCATION,A,525000,5.79,0,N,3
7113,Delhi,22,0,3870000,MORTGAGE,6,EDUCATION,B,315000,10.59,0,N,3
7114,Hyderabad,23,1,3870000,MORTGAGE,1,DEBTCONSOLIDATION,B,375000,10.59,0,N,3
7115,Chennai,23,1,4845000,RENT,7,MEDICAL,B,525000,11.86,0,N,3
7116,Hyderabad,25,0,4860000,RENT,1,PERSONAL,C,525000,12.73,0,N,2
7117,Chennai,22,0,4875000,RENT,4,EDUCATION,C,525000,14.27,0,Y,4
7118,Mumbai,22,1,3870000,MORTGAGE,2,VENTURE,C,525000,12.98,0,Y,2
7119,Pune,22,1,4875000,RENT,7,EDUCATION,D,525000,15.99,0,N,3
7120,Chennai,25,0,3870000,OWN,2,VENTURE,D,450000,,0,N,4
7121,Delhi,22,1,4875000,RENT,0,DEBTCONSOLIDATION,C,525000,12.99,0,N,2
7122,Mumbai,26,0,3870000,OWN,10,HOMEIMPROVEMENT,B,1125000,9.88,0,N,3
7123,Bangalore,24,1,3870000,OWN,8,VENTURE,C,1500000,12.87,0,N,4
7124,Delhi,26,0,4875000,RENT,3,EDUCATION,A,525000,,0,N,2
7125,Mumbai,23,0,4875000,RENT,7,EDUCATION,B,525000,10.75,0,N,4
7126,Hyderabad,25,0,3875175,MORTGAGE,2,HOMEIMPROVEMENT,B,900000,10.37,0,N,4
7127,Mumbai,25,0,3876300,MORTGAGE,9,PERSONAL,D,300000,15.99,0,N,4
7128,Chennai,26,0,3877500,OWN,2,HOMEIMPROVEMENT,A,990000,7.51,0,N,4
7129,Chennai,22,0,3885000,MORTGAGE,4,EDUCATION,B,540000,11.71,0,N,3
7130,Pune,21,0,3885000,MORTGAGE,1,VENTURE,B,375000,9.99,0,N,3
7131,Pune,24,1,4875000,RENT,0,DEBTCONSOLIDATION,B,525000,11.83,0,N,2
7132,Hyderabad,23,0,3888900,MORTGAGE,0,MEDICAL,A,750000,8.59,0,N,2
7133,Chennai,23,0,4875000,RENT,0,VENTURE,B,525000,10.71,0,N,2
7134,Kolkata,21,0,4875000,RENT,0,VENTURE,A,525000,,0,N,4
7135,Pune,22,1,3892500,MORTGAGE,5,VENTURE,B,1057500,11.49,0,N,2
7136,Mumbai,23,0,4950000,RENT,2,EDUCATION,A,525000,7.66,0,N,3
7137,Hyderabad,24,0,3899400,MORTGAGE,9,PERSONAL,C,1125000,13.98,0,N,3
7138,Pune,22,0,4950000,RENT,0,EDUCATION,B,525000,9.99,0,N,4
7139,Kolkata,24,1,3899700,MORTGAGE,3,PERSONAL,A,525000,7.49,0,N,3
7140,Bangalore,24,1,4950000,RENT,2,VENTURE,B,525000,11.49,0,N,3
7141,Delhi,24,0,4500000,RENT,8,EDUCATION,A,525000,7.51,1,N,4
7142,Chennai,21,1,3899700,MORTGAGE,1,EDUCATION,A,1350000,8.49,0,N,2
7143,Pune,26,1,3899700,MORTGAGE,8,DEBTCONSOLIDATION,A,1350000,8.49,0,N,3
7144,Chennai,23,1,3899700,MORTGAGE,3,PERSONAL,A,375000,6.92,0,N,3
7145,Pune,24,1,3899700,MORTGAGE,0,PERSONAL,B,900000,10.74,0,N,3
7146,Mumbai,25,0,5025000,RENT,3,EDUCATION,A,525000,8.94,0,N,4
7147,Delhi,25,0,3449700,MORTGAGE,9,HOMEIMPROVEMENT,C,825000,12.68,1,N,2
7148,Chennai,26,1,5066250,RENT,3,MEDICAL,A,525000,8.9,0,N,2
7149,Hyderabad,23,0,5081400,RENT,3,EDUCATION,A,525000,6.62,0,N,4
7150,Mumbai,22,1,3899700,OWN,6,VENTURE,C,630000,12.98,0,Y,4
7151,Hyderabad,23,0,5152500,RENT,2,VENTURE,C,525000,12.53,0,N,4
7152,Kolkata,25,0,5212500,RENT,7,MEDICAL,C,525000,10.78,0,Y,3
7153,Delhi,22,1,4080000,RENT,2,MEDICAL,E,525000,,1,Y,2
7154,Mumbai,25,0,3899700,MORTGAGE,6,VENTURE,C,525000,,0,N,3
7155,Pune,25,1,5250000,RENT,2,MEDICAL,C,525000,13.79,0,Y,3
7156,Mumbai,22,1,3899700,MORTGAGE,6,PERSONAL,A,450000,7.88,0,N,4
7157,Chennai,25,1,5276700,RENT,8,HOMEIMPROVEMENT,A,525000,7.29,0,N,4
7158,Bangalore,22,0,3899700,OWN,7,VENTURE,B,450000,10.75,0,N,2
7159,Mumbai,22,0,3899700,MORTGAGE,6,EDUCATION,A,720000,7.14,0,N,4
7160,Bangalore,23,0,5400000,RENT,0,MEDICAL,A,525000,7.9,0,N,2
7161,Kolkata,23,0,5400000,RENT,7,EDUCATION,C,525000,13.11,0,Y,4
7162,Pune,26,1,5400000,RENT,8,PERSONAL,A,525000,9.32,0,N,2
7163,Delhi,23,1,4976100,RENT,0,VENTURE,E,525000,17.04,1,N,4
7164,Mumbai,21,0,3449700,MORTGAGE,2,EDUCATION,C,1275000,13.16,1,Y,4
7165,Hyderabad,25,1,5452500,RENT,4,HOMEIMPROVEMENT,D,525000,14.84,0,Y,2
7166,Chennai,26,0,3899700,MORTGAGE,10,PERSONAL,B,112500,9.7,0,N,3
7167,Chennai,23,0,5625000,RENT,2,PERSONAL,B,525000,6,0,N,3
7168,Mumbai,26,1,5625000,RENT,0,DEBTCONSOLIDATION,A,525000,8.9,0,N,4
7169,Kolkata,25,1,5625000,RENT,4,MEDICAL,A,525000,7.49,0,N,2
7170,Mumbai,24,0,5625000,RENT,2,HOMEIMPROVEMENT,B,525000,10.74,0,N,3
7171,Delhi,23,0,3450000,MORTGAGE,5,PERSONAL,B,712500,12.69,1,N,4
7172,Mumbai,22,0,5625000,RENT,5,EDUCATION,B,525000,10.99,0,N,2
7173,Pune,22,0,3900000,MORTGAGE,6,VENTURE,A,900000,6.62,0,N,3
7174,Mumbai,23,1,5685000,RENT,0,PERSONAL,A,525000,6.54,0,N,2
7175,Hyderabad,22,0,5700000,RENT,6,EDUCATION,B,525000,11.12,0,N,2
7176,Mumbai,22,1,3900000,MORTGAGE,5,EDUCATION,A,450000,7.9,0,N,4
7177,Kolkata,24,0,5872500,RENT,2,VENTURE,A,525000,6.03,0,N,3
7178,Kolkata,24,0,3900000,MORTGAGE,2,EDUCATION,B,1350000,11.71,0,N,3
7179,Chennai,24,0,5925000,RENT,3,PERSONAL,C,525000,12.54,0,N,3
7180,Mumbai,22,1,6000000,RENT,4,DEBTCONSOLIDATION,A,525000,6.62,0,N,3
7181,Delhi,23,0,5550000,RENT,7,HOMEIMPROVEMENT,A,525000,6.03,1,N,3
7182,Hyderabad,22,0,6000000,RENT,4,PERSONAL,A,525000,7.51,0,N,2
7183,Mumbai,23,0,6000000,RENT,1,VENTURE,A,525000,7.14,0,N,2
7184,Chennai,26,1,6030000,RENT,6,VENTURE,B,525000,10.65,0,N,2
7185,Bangalore,23,1,3900000,MORTGAGE,5,EDUCATION,B,960000,10.65,0,N,2
7186,Chennai,23,1,3900000,OWN,7,EDUCATION,A,450000,,0,N,3
7187,Bangalore,24,0,6150000,RENT,8,EDUCATION,B,525000,10,0,N,4
7188,Kolkata,25,0,3900000,MORTGAGE,8,HOMEIMPROVEMENT,B,1087500,10.65,0,N,4
7189,Mumbai,23,1,5700000,RENT,0,PERSONAL,D,525000,14.96,1,N,4
7190,Delhi,23,1,3900000,MORTGAGE,7,EDUCATION,A,1650000,7.51,0,N,2
7191,Hyderabad,26,0,6225000,RENT,6,MEDICAL,C,525000,13.49,0,Y,3
7192,Delhi,23,1,3900000,MORTGAGE,7,EDUCATION,A,630000,8.9,0,N,2
7193,Delhi,21,1,3900000,OWN,1,EDUCATION,B,990000,12.42,0,N,2
7194,Bangalore,26,0,3900000,MORTGAGE,2,EDUCATION,A,450000,8.9,0,N,4
7195,Chennai,26,1,3900000,OWN,10,PERSONAL,A,750000,8.9,0,N,3
7196,Mumbai,24,1,3900000,MORTGAGE,9,VENTURE,B,847500,,0,N,3
7197,Delhi,23,0,6242700,RENT,6,EDUCATION,A,525000,6.92,0,N,2
7198,Kolkata,21,0,3900000,MORTGAGE,5,DEBTCONSOLIDATION,A,375000,7.9,0,N,3
7199,Bangalore,25,1,4972500,RENT,3,MEDICAL,B,525000,9.25,1,N,3
7200,Pune,21,1,3900000,MORTGAGE,4,PERSONAL,D,150000,15.62,0,N,4
7201,Kolkata,25,1,3900000,MORTGAGE,8,EDUCATION,C,292500,,0,N,4
7202,Chennai,21,1,3900000,MORTGAGE,5,DEBTCONSOLIDATION,A,993750,5.99,0,N,2
7203,Pune,26,1,3900000,MORTGAGE,6,PERSONAL,B,247500,10.99,0,N,2
7204,Kolkata,26,1,6375000,RENT,10,EDUCATION,B,525000,12.42,0,N,4
7205,Delhi,24,0,2048325,RENT,1,MEDICAL,C,468750,12.87,0,Y,4
7206,Delhi,25,0,3900000,MORTGAGE,3,PERSONAL,A,450000,8.49,0,N,3
7207,Kolkata,22,0,2137500,RENT,2,HOMEIMPROVEMENT,D,468750,14.84,1,N,4
7208,Kolkata,24,1,2175000,RENT,0,DEBTCONSOLIDATION,B,468750,10.99,0,N,2
7209,Bangalore,22,0,2182500,RENT,2,PERSONAL,D,468750,16.07,1,Y,3
7210,Chennai,25,1,2184000,RENT,1,VENTURE,C,468750,15.96,0,Y,3
7211,Delhi,26,1,3450000,MORTGAGE,8,HOMEIMPROVEMENT,B,525000,9.99,1,N,3
7212,Pune,24,0,3450000,MORTGAGE,,MEDICAL,D,750000,15.99,1,N,3
7213,Kolkata,25,0,3450000,MORTGAGE,5,MEDICAL,B,450000,10.99,1,N,3
7214,Pune,23,0,2880000,RENT,3,DEBTCONSOLIDATION,A,468750,8.9,0,N,4
7215,Kolkata,26,0,3900000,OWN,10,VENTURE,A,600000,8.49,0,N,3
7216,Chennai,23,0,4050000,RENT,3,DEBTCONSOLIDATION,A,468750,6.99,0,N,3
7217,Chennai,24,0,946800,RENT,,VENTURE,C,472500,13.85,1,N,3
7218,Mumbai,21,1,2250000,RENT,2,DEBTCONSOLIDATION,B,472500,11.71,0,N,3
7219,Chennai,24,1,6750000,RENT,0,MEDICAL,C,525000,13.99,0,N,4
7220,Bangalore,22,0,6750000,RENT,2,PERSONAL,B,525000,8.88,0,N,3
7221,Hyderabad,24,0,3450000,MORTGAGE,8,PERSONAL,C,2182500,12.99,1,Y,2
7222,Chennai,22,1,3900000,MORTGAGE,0,EDUCATION,C,1500000,13.99,0,Y,3
7223,Delhi,22,1,3900000,MORTGAGE,6,VENTURE,C,198750,12.99,0,Y,3
7224,Pune,25,0,6750000,RENT,3,PERSONAL,C,525000,13.16,0,N,2
7225,Pune,25,0,7125000,RENT,1,DEBTCONSOLIDATION,A,525000,6.99,0,N,2
7226,Hyderabad,22,0,5291250,RENT,0,MEDICAL,E,525000,15.88,1,N,3
7227,Kolkata,24,1,7200000,RENT,6,DEBTCONSOLIDATION,B,525000,9.91,0,N,2
7228,Delhi,26,1,7275000,RENT,2,DEBTCONSOLIDATION,A,525000,7.91,0,N,4
7229,Mumbai,26,1,7432500,RENT,2,PERSONAL,A,525000,7.49,0,N,3
7230,Hyderabad,26,0,7563000,RENT,10,DEBTCONSOLIDATION,B,525000,9.99,0,N,3
7231,Kolkata,24,0,3900000,MORTGAGE,6,VENTURE,A,675000,5.79,0,N,2
7232,Mumbai,22,1,7875000,RENT,6,MEDICAL,A,525000,7.74,0,N,3
7233,Delhi,24,1,8250000,RENT,1,MEDICAL,A,525000,7.51,0,N,2
7234,Mumbai,24,0,3900000,MORTGAGE,8,EDUCATION,A,225000,7.66,0,N,4
7235,Kolkata,24,1,3900000,MORTGAGE,8,HOMEIMPROVEMENT,B,1125000,10,0,N,2
7236,Chennai,23,0,8325000,RENT,7,EDUCATION,A,525000,8,0,N,3
7237,Delhi,24,1,3900000,MORTGAGE,8,MEDICAL,A,1087500,7.29,0,N,4
7238,Mumbai,22,1,8640000,RENT,0,DEBTCONSOLIDATION,A,525000,7.66,0,N,2
7239,Bangalore,25,0,3900000,MORTGAGE,9,DEBTCONSOLIDATION,B,637500,10.74,0,N,3
7240,Hyderabad,22,1,3900000,MORTGAGE,6,EDUCATION,C,731250,13.06,0,N,3
